filename	factorName	cellLine	pos	whm.	whm..1	delta	height	height_norm	avg	bgr	sig_to_noise
H3K4me1-human_bipolar_neuron_ENCFF334ZSE-flat80-peaklist.text	H3K4me1	bipolar_neuron	371	224	430	206	5.44698817655	5.27035621018	4.51959113543	3.10986555128	4.00747624196
H3K4me1-human_bipolar_neuron_ENCFF334ZSE-flat80-peaklist.text	H3K4me1	bipolar_neuron	639	477	913	436	6.80959794524	6.63296597888	4.96908405812	2.49668900304	8.18223124758
H3K4me1-human_bipolar_neuron_ENCFF768YVW-flat80-peaklist.text	H3K4me1	bipolar_neuron	250	219	301	82	1.88456813305	1.64322190182	1.73127646854	1.13101160139	1.80560477358
H3K4me1-human_bipolar_neuron_ENCFF768YVW-flat80-peaklist.text	H3K4me1	bipolar_neuron	372	328	421	93	2.12198296674	1.88063673552	1.91179370748	1.41621009925	1.92915901939
H3K4me1-human_bipolar_neuron_ENCFF768YVW-flat80-peaklist.text	H3K4me1	bipolar_neuron	636	547	710	163	2.91001341202	2.66866718079	2.4543410079	1.6642982162	3.83501377463
H3K4me1-human_bipolar_neuron_ENCFF768YVW-flat80-peaklist.text	H3K4me1	bipolar_neuron	789	725	924	199	2.62348377146	2.38213754024	2.17997582484	1.54525549893	2.62954727181
H3K4me1-human_bipolar_neuron_ENCFF768YVW-flat80-peaklist.text	H3K4me1	bipolar_neuron	1111	1087	1198	111	1.2582054721	1.01685924088	1.06815364424	0.574667381974	1.93665113894
H3K4me1-human_bipolar_neuron_ENCFF999YNS-flat80-peaklist.text	H3K4me1	bipolar_neuron	247	220	296	76	1.89646385593	1.67505862156	1.75291057508	1.14911217706	1.88741360306
H3K4me1-human_bipolar_neuron_ENCFF999YNS-flat80-peaklist.text	H3K4me1	bipolar_neuron	372	330	418	88	2.18002524615	1.95862001178	1.96756393564	1.47303879492	1.91641811846
H3K4me1-human_bipolar_neuron_ENCFF999YNS-flat80-peaklist.text	H3K4me1	bipolar_neuron	636	517	708	191	2.95247664731	2.73107141294	2.41584520253	1.62679794665	4.34919855603
H3K4me1-human_bipolar_neuron_ENCFF999YNS-flat80-peaklist.text	H3K4me1	bipolar_neuron	789	726	934	208	2.6295346293	2.40812939493	2.1683656319	1.38640242363	2.88228384857
H3K4me1-human_DND-41_ENCFF014XDL-flat80-peaklist.text	H3K4me1	DND-41	652	573	731	158	1.93730059648	1.1877430989	1.39184248201	0.690941878208	1.53389337299
H3K4me1-human_DND-41_ENCFF090SYD-flat80-peaklist.text	H3K4me1	DND-41	641	529	839	310	2.92160737813	2.69334650856	2.18375633873	0.777009222661	1.54619293443
H3K4me1-human_DND-41_ENCFF331NSZ-flat80-peaklist.text	H3K4me1	DND-41	107	34	145	111	1.79142596534	1.29999635147	1.39760131173	0.495865004561	1.43708524936
H3K4me1-human_DND-41_ENCFF331NSZ-flat80-peaklist.text	H3K4me1	DND-41	286	174	303	129	2.22292490119	1.73149528732	1.74144678064	0.933444816054	1.34156261325
H3K4me1-human_DND-41_ENCFF331NSZ-flat80-peaklist.text	H3K4me1	DND-41	5407	5334	5527	193	2.08695652174	1.59552690787	1.5010964383	0.349771967163	1.71768922478
H3K4me1-human_DOHH2_ENCFF016FND-flat80-peaklist.text	H3K4me1	DOHH2	5444	5332	5585	253	1.5483701918	1.16934283618	1.0728802425	0.244680851064	1.41846157677
H3K4me1-human_DOHH2_ENCFF064MMG-flat80-peaklist.text	H3K4me1	DOHH2	5173	5111	5256	145	1.58159286363	1.11061374927	1.1264831158	0.2526707975	1.66875631616
H3K4me1-human_DOHH2_ENCFF064MMG-flat80-peaklist.text	H3K4me1	DOHH2	5372	5346	5448	102	1.93550024037	1.46452112601	1.56438644521	0.746554671225	1.6079586958
H3K4me1-human_DOHH2_ENCFF414GZA-flat80-peaklist.text	H3K4me1	DOHH2	5427	5334	5577	243	1.46731382208	1.12138539554	1.09459434424	0.336800927267	1.54813912194
H3K4me1-human_DOHH2_ENCFF908EDJ-flat80-peaklist.text	H3K4me1	DOHH2	5165	5113	5255	142	1.57096252433	1.07458042054	1.14261712189	0.246305891384	1.65085251342
H3K4me1-human_DOHH2_ENCFF908EDJ-flat80-peaklist.text	H3K4me1	DOHH2	5373	5352	5461	109	2.01570852866	1.51932642487	1.70102679895	1.02290484415	1.44547399304
H3K4me1-human_DOHH2_ENCFF916SDC-flat80-peaklist.text	H3K4me1	DOHH2	5428	5390	5481	91	2.11449337939	1.66316925734	1.65288650472	0.754497697179	1.45311669146
H3K4me1-human_GM12878_ENCFF252ZII-flat80-peaklist.text	H3K4me1	GM12878	5577	5545	5624	79	1.64814814815	1.1287037037	1.13981481481	0.101851851852	1.37420209493
H3K4me1-human_H1-hESC_ENCFF014ZPV-flat80-peaklist.text	H3K4me1	H1-hESC	267	30	420	390	4.79746835443	4.54780590717	2.93235905626	0.427478902954	4.68199474494
H3K4me1-human_H1-hESC_ENCFF014ZPV-flat80-peaklist.text	H3K4me1	H1-hESC	612	578	702	124	3.58632208158	3.33665963432	2.71972855134	1.12517580872	2.59076742306
H3K4me1-human_H1-hESC_ENCFF014ZPV-flat80-peaklist.text	H3K4me1	H1-hESC	779	730	1004	274	3.55028129395	3.30061884669	2.58291203171	1.01511954993	2.76625020699
H3K4me1-human_H1-hESC_ENCFF334XNU-flat80-peaklist.text	H3K4me1	H1-hESC	210	34	427	393	7.16297468354	6.76598734177	4.55136943391	1.11186708861	5.34524776834
H3K4me1-human_H1-hESC_ENCFF334XNU-flat80-peaklist.text	H3K4me1	H1-hESC	659	579	712	133	4.53575949367	4.1387721519	4.00527111279	2.4246835443	1.40805290443
H3K4me1-human_H1-hESC_ENCFF334XNU-flat80-peaklist.text	H3K4me1	H1-hESC	779	716	836	120	5.18639240506	4.78940506329	3.77080761586	1.68117088608	3.33676016353
H3K4me1-human_H1-hESC_ENCFF531AJW-flat80-peaklist.text	H3K4me1	H1-hESC	224	194	307	113	5.11193490054	4.82557142857	4.29730338504	2.13128390597	2.04088801922
H3K4me1-human_H1-hESC_ENCFF531AJW-flat80-peaklist.text	H3K4me1	H1-hESC	611	578	674	96	3.51211573237	3.2257522604	2.96086575567	1.5130198915	1.59506880638
H3K4me1-human_H1-hESC_ENCFF531AJW-flat80-peaklist.text	H3K4me1	H1-hESC	764	731	962	231	4.02405063291	3.73768716094	2.90662920122	1.37043399638	1.98214135732
H3K4me1-human_H1-hESC_ENCFF903KMK-flat80-peaklist.text	H3K4me1	H1-hESC	277	34	384	350	6.55356591541	6.21873417722	4.51496320221	1.40429144798	4.87663391135
H3K4me1-human_H1-hESC_ENCFF903KMK-flat80-peaklist.text	H3K4me1	H1-hESC	632	584	667	83	5.21673355974	4.88190182155	4.49331436804	3.11840074097	1.67095012077
H3K4me1-human_H1-hESC_ENCFF903KMK-flat80-peaklist.text	H3K4me1	H1-hESC	760	701	805	104	5.68107440568	5.34624266749	4.33969038063	2.26782957703	3.35318381456
H3K4me1-human_H9_ENCFF625FYD-flat80-peaklist.text	H3K4me1	H9	213	75	346	271	3.73181818182	3.44084175084	2.5630229996	1.19099326599	3.94961986349
H3K4me1-human_H9_ENCFF625FYD-flat80-peaklist.text	H3K4me1	H9	626	594	672	78	3.29882154882	3.00784511785	2.89864467459	2.05698653199	1.78061148202
H3K4me1-human_H9_ENCFF625FYD-flat80-peaklist.text	H3K4me1	H9	786	709	818	109	2.99898989899	2.70801346801	2.56382614019	1.84587542088	1.6465428417
H3K4me1-human_H9_ENCFF625FYD-flat80-peaklist.text	H3K4me1	H9	1066	1027	1105	78	1.98451178451	1.69353535354	1.65007884755	0.803282828283	1.43100146636
H3K4me1-human_H9_ENCFF626XCW-flat80-peaklist.text	H3K4me1	H9	750	626	780	154	1.62328649852	1.52626239981	1.35592424227	0.581244850132	1.30954816714
H3K4me1-human_HCT116_ENCFF126DXV-flat80-peaklist.text	H3K4me1	HCT116	676	429	875	446	1.23592871794	1.02239791162	0.925144213691	0.301949868144	1.31261886423
H3K4me1-human_HepG2_ENCFF241SVO-flat80-peaklist.text	H3K4me1	HepG2	94	32	154	122	3.06398809524	2.35636904762	2.25750096787	0.922619047619	1.84291386413
H3K4me1-human_HepG2_ENCFF241SVO-flat80-peaklist.text	H3K4me1	HepG2	392	340	424	84	3.91071428571	3.2030952381	3.17121848739	1.88318452381	1.77813191178
H3K4me1-human_HepG2_ENCFF532WUR-flat80-peaklist.text	H3K4me1	HepG2	107	23	151	128	3.36496163683	2.81394373402	2.36156347271	0.841304347826	2.94406952754
H3K4me1-human_HepG2_ENCFF532WUR-flat80-peaklist.text	H3K4me1	HepG2	273	246	304	58	3.66393861893	3.11292071611	3.07234383805	1.98964194373	1.98902694351
H3K4me1-human_HepG2_ENCFF532WUR-flat80-peaklist.text	H3K4me1	HepG2	399	328	426	98	3.60025575448	3.04923785166	3.04420160686	1.87058823529	1.8478247917
H3K4me1-human_HepG2_ENCFF532WUR-flat80-peaklist.text	H3K4me1	HepG2	633	541	736	195	4.56828644501	4.0172685422	3.68795083251	1.75012787724	3.24560092052
H3K4me1-human_HepG2_ENCFF532WUR-flat80-peaklist.text	H3K4me1	HepG2	804	765	952	187	3.1368286445	2.58581074169	2.53124421832	1.3057544757	1.56991501339
H3K4me1-human_HepG2_ENCFF790MFM-flat80-peaklist.text	H3K4me1	HepG2	107	25	145	120	3.33488142292	2.86157312253	2.3093824519	0.784584980237	2.94616433777
H3K4me1-human_HepG2_ENCFF790MFM-flat80-peaklist.text	H3K4me1	HepG2	280	198	315	117	3.4337944664	2.96048616601	2.78566858712	1.80583003953	1.73706021831
H3K4me1-human_HepG2_ENCFF790MFM-flat80-peaklist.text	H3K4me1	HepG2	399	331	423	92	3.94851778656	3.47520948617	3.25971035743	2.01635375494	2.08774278695
H3K4me1-human_HepG2_ENCFF790MFM-flat80-peaklist.text	H3K4me1	HepG2	491	458	525	67	4.02806324111	3.55475494071	3.40350935829	2.00696640316	2.491047201
H3K4me1-human_HepG2_ENCFF790MFM-flat80-peaklist.text	H3K4me1	HepG2	615	550	694	144	4.30770750988	3.83439920949	3.61717050566	2.14911067194	2.14654398286
H3K4me1-human_HepG2_ENCFF790MFM-flat80-peaklist.text	H3K4me1	HepG2	873	750	963	213	3.04940711462	2.57609881423	2.40646540578	0.953804347826	1.8596394188
H3K4me1-human_HepG2_ENCFF846NQN-flat80-peaklist.text	H3K4me1	HepG2	109	75	144	69	3.2413003663	2.60313415751	2.41699862637	0.995707417582	1.98877352532
H3K4me1-human_HepG2_ENCFF846NQN-flat80-peaklist.text	H3K4me1	HepG2	284	188	309	121	3.55368589744	2.91551968864	2.78398599351	1.72836538462	1.42217787676
H3K4me1-human_HepG2_ENCFF846NQN-flat80-peaklist.text	H3K4me1	HepG2	386	346	426	80	3.70570054945	3.06753434066	3.17384711482	1.9550709707	1.61397427374
H3K4me1-human_HepG2_ENCFF846NQN-flat80-peaklist.text	H3K4me1	HepG2	629	535	706	171	4.12843406593	3.49026785714	3.49489415623	2.01894459707	1.91223320563
H3K4me1-human_HepG2_ENCFF846NQN-flat80-peaklist.text	H3K4me1	HepG2	870	773	951	178	3.28468406593	2.64651785714	2.51898904168	1.55792124542	1.45234908456
H3K4me1-human_induced_pluripotent_stem_cell_ENCFF024NDM-flat80-peaklist.text	H3K4me1	induced_pluripotent_stem_cell	647	591	709	118	4.35390711455	3.91913754328	3.64045306696	1.88723806804	3.94596430759
H3K4me1-human_induced_pluripotent_stem_cell_ENCFF024NDM-flat80-peaklist.text	H3K4me1	induced_pluripotent_stem_cell	885	713	1023	310	5.09354942348	4.65877985221	4.1086034355	2.57305179738	4.71848054757
H3K4me1-human_induced_pluripotent_stem_cell_ENCFF437WEQ-flat80-peaklist.text	H3K4me1	induced_pluripotent_stem_cell	646	592	709	117	4.35874426606	3.96720183486	3.64597226812	1.88491255734	3.66230279131
H3K4me1-human_induced_pluripotent_stem_cell_ENCFF437WEQ-flat80-peaklist.text	H3K4me1	induced_pluripotent_stem_cell	889	713	1008	295	5.05020068807	4.65865825688	4.12663867817	2.56766413417	4.2217667061
H3K4me1-human_induced_pluripotent_stem_cell_ENCFF550JJS-flat80-peaklist.text	H3K4me1	induced_pluripotent_stem_cell	879	609	1231	622	2.73045405489	2.23226017576	1.87454067633	0.329457678076	6.05651085538
H3K4me1-human_induced_pluripotent_stem_cell_ENCFF703KJK-flat80-peaklist.text	H3K4me1	induced_pluripotent_stem_cell	879	601	1226	625	2.73387681159	2.20111231884	1.89820924202	0.301358695652	4.27395174675
H3K4me1-human_K562_ENCFF191MQC-flat80-peaklist.text	H3K4me1	K562	134	75	183	108	8.33256410256	7.79195128205	6.74698894378	3.56320512821	2.97075336545
H3K4me1-human_K562_ENCFF191MQC-flat80-peaklist.text	H3K4me1	K562	275	216	398	182	13.1674358974	12.6268230769	10.4689407314	4.34782051282	7.05990439111
H3K4me1-human_K562_ENCFF191MQC-flat80-peaklist.text	H3K4me1	K562	583	530	657	127	7.3341025641	6.79348974359	5.68050080128	2.34884615385	4.0421215491
H3K4me1-human_K562_ENCFF191MQC-flat80-peaklist.text	H3K4me1	K562	1155	1129	1181	52	1.84256410256	1.30195128205	1.27447508466	-0.0582051282051	1.48468616815
H3K4me1-human_K562_ENCFF352XJQ-flat80-peaklist.text	H3K4me1	K562	271	171	389	218	3.43360752056	3.06833529181	2.64275174519	1.15785350568	1.30370597842
H3K4me1-human_K562_ENCFF352XJQ-flat80-peaklist.text	H3K4me1	K562	596	576	664	88	4.21778300039	3.85251077164	2.9568870287	1.16235801018	1.77631879877
H3K4me1-human_K562_ENCFF352XJQ-flat80-peaklist.text	H3K4me1	K562	956	923	1020	97	2.61182922052	2.24655699177	1.63261309224	0.453388170779	1.31597235234
H3K4me1-human_K562_ENCFF492KZX-flat80-peaklist.text	H3K4me1	K562	189	73	297	224	13.1682692308	12.6574358974	9.66533475783	4.26602564103	4.77088858417
H3K4me1-human_K562_ENCFF492KZX-flat80-peaklist.text	H3K4me1	K562	458	353	482	129	12.0560897436	11.5452564103	10.6625369822	7.46554487179	2.77049524052
H3K4me1-human_K562_ENCFF492KZX-flat80-peaklist.text	H3K4me1	K562	724	631	795	164	11.8846153846	11.3737820513	8.214500777	3.24118589744	6.45939156017
H3K4me1-human_K562_ENCFF492KZX-flat80-peaklist.text	H3K4me1	K562	955	933	973	40	2.06730769231	1.55647435897	1.46978580363	0.19391025641	1.3383201871
H3K4me1-human_K562_ENCFF538HAQ-flat80-peaklist.text	H3K4me1	K562	131	75	168	93	7.4419306184	7.05683257919	5.55181958217	2.37877073906	3.28837659125
H3K4me1-human_K562_ENCFF538HAQ-flat80-peaklist.text	H3K4me1	K562	294	208	398	190	12.2375565611	11.8524585219	9.51327852929	3.12311463047	6.12178549132
H3K4me1-human_K562_ENCFF538HAQ-flat80-peaklist.text	H3K4me1	K562	591	524	658	134	6.79600301659	6.41090497738	5.14201720574	1.94362745098	3.38911656396
H3K4me1-human_K562_ENCFF538HAQ-flat80-peaklist.text	H3K4me1	K562	1144	1129	1166	37	2.39328808446	2.00819004525	1.65706120505	0.258861236802	1.60223601742
H3K4me1-human_K562_ENCFF956NBK-flat80-peaklist.text	H3K4me1	K562	178	53	291	238	17.0042735043	16.6119017094	13.0822604871	5.25961538462	8.0818273313
H3K4me1-human_K562_ENCFF956NBK-flat80-peaklist.text	H3K4me1	K562	398	360	515	155	16.5	16.1076282051	14.1663379356	9.37286324786	4.08595282726
H3K4me1-human_K562_ENCFF956NBK-flat80-peaklist.text	H3K4me1	K562	732	631	784	153	18.8782051282	18.4858333333	13.6687201687	4.86324786325	8.99452219803
H3K4me1-human_Loucy_ENCFF425VGQ-flat80-peaklist.text	H3K4me1	Loucy	5056	4997	5079	82	1.62049910873	1.26570409982	1.2886082655	0.301901366607	1.89551747555
H3K4me1-human_Loucy_ENCFF425VGQ-flat80-peaklist.text	H3K4me1	Loucy	5175	5117	5209	92	1.5715983363	1.21680332739	1.15358007654	0.497355912062	1.44910917652
H3K4me1-human_Loucy_ENCFF425VGQ-flat80-peaklist.text	H3K4me1	Loucy	5430	5339	5474	135	1.49459298871	1.1397979798	1.12767073853	0.363101604278	1.36077951428
H3K4me1-human_Loucy_ENCFF582MFT-flat80-peaklist.text	H3K4me1	Loucy	5037	4988	5087	99	1.72567287785	1.37152173913	1.19203933747	0.120859213251	2.64801251439
H3K4me1-human_Loucy_ENCFF582MFT-flat80-peaklist.text	H3K4me1	Loucy	5173	5112	5249	137	1.73602484472	1.381873706	1.42610721037	0.679089026915	1.34389450276
H3K4me1-human_Loucy_ENCFF582MFT-flat80-peaklist.text	H3K4me1	Loucy	5435	5329	5527	198	1.74016563147	1.38601449275	1.43171603358	0.355590062112	1.35064167452
H3K4me1-human_Loucy_ENCFF847TGN-flat80-peaklist.text	H3K4me1	Loucy	5057	4998	5076	78	1.64314194577	1.28047248804	1.21198292048	0.507496012759	1.66625701429
H3K4me1-human_Loucy_ENCFF847TGN-flat80-peaklist.text	H3K4me1	Loucy	5175	5120	5241	121	1.59150717703	1.2288377193	1.12651188328	0.459948165869	1.72509966637
H3K4me1-human_Loucy_ENCFF847TGN-flat80-peaklist.text	H3K4me1	Loucy	5431	5345	5490	145	1.39027113238	1.02760167464	1.04601794805	0.397767145136	1.42679800557
H3K4me1-human_mammary_epithelial_cell_ENCFF539IHB-flat80-peaklist.text	H3K4me1	mammary_epithelial_cell	275	195	515	320	5.1013986014	4.53923076923	3.71557414548	1.26223776224	1.53564058418
H3K4me1-human_mammary_epithelial_cell_ENCFF673RFT-flat80-peaklist.text	H3K4me1	mammary_epithelial_cell	283	194	418	224	5.14685314685	4.54909090909	3.84837606838	1.34265734266	1.70763904958
H3K4me1-human_MCF-7_ENCFF093JEM-flat80-peaklist.text	H3K4me1	MCF-7	96	33	144	111	1.92636893467	1.75919795337	1.45152133434	0.656552136984	2.54562632547
H3K4me1-human_MCF-7_ENCFF093JEM-flat80-peaklist.text	H3K4me1	MCF-7	288	185	321	136	2.29380139152	2.12663041023	1.99573434271	1.46136035059	1.4039481176
H3K4me1-human_MCF-7_ENCFF093JEM-flat80-peaklist.text	H3K4me1	MCF-7	394	375	417	42	2.66981792717	2.50264694588	2.46267344147	1.81749231951	1.90557189056
H3K4me1-human_MCF-7_ENCFF093JEM-flat80-peaklist.text	H3K4me1	MCF-7	618	546	652	106	3.61312912262	3.44595814132	3.1323212734	2.15968645523	3.31544747574
H3K4me1-human_MCF-7_ENCFF093JEM-flat80-peaklist.text	H3K4me1	MCF-7	807	713	930	217	2.99569666576	2.82852568447	2.39876802304	1.23729895184	2.88187764088
H3K4me1-human_MCF-7_ENCFF608VRO-flat80-peaklist.text	H3K4me1	MCF-7	671	565	735	170	1.38253366884	1.31188781136	1.15020107971	0.749213058516	1.38443228322
H3K4me1-human_MCF-7_ENCFF738IOY-flat80-peaklist.text	H3K4me1	MCF-7	96	36	152	116	2.0162260026	1.85541162807	1.51921748478	0.703593632575	2.39331075934
H3K4me1-human_MCF-7_ENCFF738IOY-flat80-peaklist.text	H3K4me1	MCF-7	394	372	420	48	2.71148459384	2.55067021931	2.46925111508	1.87960306074	1.5556326493
H3K4me1-human_MCF-7_ENCFF738IOY-flat80-peaklist.text	H3K4me1	MCF-7	617	559	649	90	3.5093940015	3.34857962697	3.10036622529	2.21030607365	2.27090463599
H3K4me1-human_MCF-7_ENCFF738IOY-flat80-peaklist.text	H3K4me1	MCF-7	807	714	936	222	2.79490332718	2.63408895265	2.32173042027	1.19915283186	1.98116637623
H3K4me1-human_neural_progenitor_cell_ENCFF273CIR-flat80-peaklist.text	H3K4me1	neural_progenitor_cell	637	587	698	111	1.106704558	1.04269506677	0.979416921553	0.696117058456	1.55308875642
H3K4me1-human_neural_progenitor_cell_ENCFF273CIR-flat80-peaklist.text	H3K4me1	neural_progenitor_cell	779	702	1017	315	1.15399514402	1.0899856528	0.967074585195	0.699484052533	1.6817870181
H3K4me1-human_neural_progenitor_cell_ENCFF418JGY-flat80-peaklist.text	H3K4me1	neural_progenitor_cell	638	578	686	108	1.0813588261	1.02599343505	0.967030736513	0.706319770925	1.72952550541
H3K4me1-human_neural_progenitor_cell_ENCFF418JGY-flat80-peaklist.text	H3K4me1	neural_progenitor_cell	787	725	845	120	1.2566127307	1.20124733965	1.1283381601	0.921310250652	1.74851387612
H3K4me1-human_neural_progenitor_cell_ENCFF481MNJ-flat80-peaklist.text	H3K4me1	neural_progenitor_cell	752	599	1150	551	1.07980838408	1.04980608143	0.839345539402	0.376756323204	3.61326903363
H3K4me1-human_neural_progenitor_cell_ENCFF868LTP-flat80-peaklist.text	H3K4me1	neural_progenitor_cell	786	604	855	251	1.10760543275	1.06774153881	0.942481509032	0.560390364412	2.12902510664
H3K4me1-human_NT2-D1_ENCFF464DEX-flat80-peaklist.text	H3K4me1	NT2-D1	257	21	401	380	3.53622955216	3.21308340038	2.31516319913	0.821212121212	2.50696883699
H3K4me1-human_NT2-D1_ENCFF464DEX-flat80-peaklist.text	H3K4me1	NT2-D1	763	584	894	310	5.37012603915	5.04697988737	3.51853526587	1.05711987128	3.96183324813
H3K4me1-human_NT2-D1_ENCFF471XTW-flat80-peaklist.text	H3K4me1	NT2-D1	265	24	406	382	3.5126307321	3.28394582998	2.40434012717	0.876508447305	2.41312684749
H3K4me1-human_NT2-D1_ENCFF471XTW-flat80-peaklist.text	H3K4me1	NT2-D1	752	577	891	314	5.28120139448	5.05251649236	3.47808723561	1.08812013945	3.23105357469
H3K4me1-human_NT2-D1_ENCFF568IJM-flat80-peaklist.text	H3K4me1	NT2-D1	145	61	381	320	3.92091343709	3.72982250025	2.68788063444	1.19944563117	2.50036527881
H3K4me1-human_NT2-D1_ENCFF568IJM-flat80-peaklist.text	H3K4me1	NT2-D1	780	616	808	192	4.54200996847	4.35091903163	3.55530538642	1.9619316448	2.34654372873
H3K4me1-human_NT2-D1_ENCFF568IJM-flat80-peaklist.text	H3K4me1	NT2-D1	949	923	988	65	2.92920353982	2.73811260299	2.4112863453	1.1553758519	1.88671576981
H3K4me1-human_NT2-D1_ENCFF793PKT-flat80-peaklist.text	H3K4me1	NT2-D1	147	75	340	265	3.80014749263	3.69769911504	2.67383281212	1.21216814159	2.36862398706
H3K4me1-human_NT2-D1_ENCFF793PKT-flat80-peaklist.text	H3K4me1	NT2-D1	779	608	866	258	4.47300884956	4.37056047198	3.24469539071	1.66430678466	2.49618713121
H3K4me1-human_NT2-D1_ENCFF793PKT-flat80-peaklist.text	H3K4me1	NT2-D1	954	918	1000	82	2.59100294985	2.48855457227	1.8691829264	0.856710914454	1.90206576228
H3K4me1-human_OCI-LY1_ENCFF229LQB-flat80-peaklist.text	H3K4me1	OCI-LY1	101	67	136	69	4.45928030303	4.08718513258	3.33440205628	1.22999526515	2.77641206261
H3K4me1-human_OCI-LY1_ENCFF229LQB-flat80-peaklist.text	H3K4me1	OCI-LY1	405	356	421	65	5.04474431818	4.67264914773	4.1214309286	2.390625	2.51346899723
H3K4me1-human_OCI-LY1_ENCFF229LQB-flat80-peaklist.text	H3K4me1	OCI-LY1	922	861	964	103	3.30184659091	2.92975142045	2.69750919653	1.23626893939	1.64100906516
H3K4me1-human_OCI-LY7_ENCFF931HLD-flat80-peaklist.text	H3K4me1	OCI-LY7	5162	5116	5256	140	1.89209621993	1.56858419244	1.33435207526	0.550687285223	1.67819864891
H3K4me1-human_OCI-LY7_ENCFF931HLD-flat80-peaklist.text	H3K4me1	OCI-LY7	5420	5320	5599	279	1.9558419244	1.63232989691	1.35512886598	0.363745704467	1.83315556957
H3K4me1-human_PC-3_ENCFF276XAP-flat80-peaklist.text	H3K4me1	PC-3	91	52	145	93	1.41903794038	1.2374796748	1.02496684541	0.267310298103	1.66814187156
H3K4me1-human_SK-N-SH_ENCFF002GIZ-flat80-peaklist.text	H3K4me1	SK-N-SH	6002	5882	6054	172	1.6007992008	1.12452597403	0.88103611225	-0.392457542458	3.98938536418
H3K4me1-human_SK-N-SH_ENCFF252SKV-flat80-peaklist.text	H3K4me1	SK-N-SH	5994	5884	6056	172	1.64689428219	1.24214315097	0.819123175363	-0.519436445907	3.39083786831
H3K4me1-human_SK-N-SH_ENCFF886JIQ-flat80-peaklist.text	H3K4me1	SK-N-SH	100	27	321	294	10.9313131313	10.144983165	8.38710652812	2.80357420357	5.39584252974
H3K4me1-human_SK-N-SH_ENCFF886JIQ-flat80-peaklist.text	H3K4me1	SK-N-SH	388	360	420	60	8.61481481481	7.82848484848	7.72334016924	5.91603211603	1.92300151773
H3K4me1-human_SK-N-SH_ENCFF886JIQ-flat80-peaklist.text	H3K4me1	SK-N-SH	710	559	806	247	9.40792540793	8.6215954416	7.76321193741	3.33413623414	4.10182563
H3K4me1-human_SK-N-SH_ENCFF886JIQ-flat80-peaklist.text	H3K4me1	SK-N-SH	5893	5783	6020	237	4.72359492359	3.93726495726	2.81497892086	-0.563843563844	3.80752645438
H3K4me1-human_SK-N-SH_ENCFF958CXR-flat80-peaklist.text	H3K4me1	SK-N-SH	127	29	321	292	11.1298109298	10.2752789433	8.53068799485	2.89966329966	4.93131318365
H3K4me1-human_SK-N-SH_ENCFF958CXR-flat80-peaklist.text	H3K4me1	SK-N-SH	402	350	424	74	9.36601916602	8.51148717949	8.16021341621	5.55578865579	2.66144082212
H3K4me1-human_SK-N-SH_ENCFF958CXR-flat80-peaklist.text	H3K4me1	SK-N-SH	680	562	804	242	9.92157472157	9.06704273504	7.7661455752	3.75379435379	3.51488520435
H3K4me1-human_SK-N-SH_ENCFF958CXR-flat80-peaklist.text	H3K4me1	SK-N-SH	5893	5775	6023	248	4.90878010878	4.05424812225	2.66663941443	-0.755710955711	3.71012850834
H3K4me1-human_smooth_muscle_cell_ENCFF636FQG-flat80-peaklist.text	H3K4me1	smooth_muscle_cell	774	569	1119	550	1.25281523002	1.18759985861	0.972118241264	0.495745594102	2.11885236342
H3K4me1-human_smooth_muscle_cell_ENCFF914EFU-flat80-peaklist.text	H3K4me1	smooth_muscle_cell	921	857	1060	203	1.10491686672	1.04251559146	0.946958653649	0.568545262864	1.36798528663
H3K4me1-human_SUDHL6_ENCFF002ATR-flat80-peaklist.text	H3K4me1	SUDHL6	6010	5908	6058	150	1.45441176471	1.12116911765	0.81511492014	-0.169485294118	2.11174200245
H3K4me2-human_A549_ENCFF121UKG-flat80-peaklist.text	H3K4me2	A549	116	21	145	124	3.056875	2.645003125	2.18561	0.5021875	1.70106386736
H3K4me2-human_A549_ENCFF121UKG-flat80-peaklist.text	H3K4me2	A549	579	537	650	113	3.523125	3.111253125	2.56169133772	0.88421875	1.76202024324
H3K4me2-human_A549_ENCFF228PHD-flat80-peaklist.text	H3K4me2	A549	104	26	151	125	8.57575757576	8.32424037674	5.81534944035	1.65427927928	7.92818721864
H3K4me2-human_A549_ENCFF228PHD-flat80-peaklist.text	H3K4me2	A549	242	191	332	141	9.67895167895	9.42743447993	7.7815142287	4.28767403767	5.32079345904
H3K4me2-human_A549_ENCFF228PHD-flat80-peaklist.text	H3K4me2	A549	399	355	429	74	10.2796887797	10.0281715807	8.50494130494	5.13114250614	5.89688191992
H3K4me2-human_A549_ENCFF228PHD-flat80-peaklist.text	H3K4me2	A549	600	545	669	124	8.79381654382	8.5422993448	7.1167010647	4.35667485667	4.92552464301
H3K4me2-human_A549_ENCFF228PHD-flat80-peaklist.text	H3K4me2	A549	773	733	823	90	4.98361998362	4.7321027846	4.56184131184	2.84715397215	1.64324257536
H3K4me2-human_A549_ENCFF304QAD-flat80-peaklist.text	H3K4me2	A549	101	21	158	137	4.43704310993	4.29514927922	3.32202389616	1.08885017422	4.38128801132
H3K4me2-human_A549_ENCFF304QAD-flat80-peaklist.text	H3K4me2	A549	242	188	325	137	5.20229555237	5.06040172166	4.4176857735	2.73495251759	3.34320318908
